time,raw_bytes,CHECKSUM,CHECKSUM_recalculated,CHECKSUM_ok,all_checksums_ok,ANGLE,RATE,RATE_SIGN,COUNTER,RATE_ALT
0.0,08 10 00 87 CA 00 20,12,12,True,True,206.4,0,1,10,0
0.01,08 10 00 07 5B 00 20,5,5,True,True,206.4,0,0,11,0
0.02,08 10 00 87 AC 00 20,10,10,True,True,206.4,0,1,12,0
0.03,08 10 00 87 BD 00 20,11,11,True,True,206.4,0,1,13,0
0.04,08 10 00 07 0E 00 20,0,0,True,True,206.4,0,0,14,0
0.05,08 10 00 87 9F 00 20,9,9,True,True,206.4,0,1,15,0
0.06,08 10 00 07 E0 00 20,14,14,True,True,206.4,0,0,0,0
0.07,08 10 00 87 71 00 20,7,7,True,True,206.4,0,1,1,0
0.08,08 10 00 07 C2 00 20,12,12,True,True,206.4,0,0,2,0
0.09,08 10 00 07 D3 00 20,13,13,True,True,206.4,0,0,3,0
0.1,08 10 00 87 24 00 20,2,2,True,True,206.4,0,1,4,0
0.11,08 10 00 87 35 00 20,3,3,True,True,206.4,0,1,5,0
0.12,08 10 00 07 86 00 20,8,8,True,True,206.4,0,0,6,0
0.13,08 10 00 07 97 00 20,9,9,True,True,206.4,0,0,7,0
0.14,08 10 00 07 68 00 20,6,6,True,True,206.4,0,0,8,0
0.15,08 10 00 07 79 00 20,7,7,True,True,206.4,0,0,9,0
0.16,08 10 00 07 4A 00 20,4,4,True,True,206.4,0,0,10,0
0.17,08 10 00 07 5B 00 20,5,5,True,True,206.4,0,0,11,0
0.18,08 10 00 07 2C 00 20,2,2,True,True,206.4,0,0,12,0
0.19,08 10 00 07 3D 00 20,3,3,True,True,206.4,0,0,13,0
0.2,08 10 00 07 0E 00 20,0,0,True,True,206.4,0,0,14,0
0.21,08 10 00 07 1F 00 20,1,1,True,True,206.4,0,0,15,0
0.22,08 10 00 07 E0 00 20,14,14,True,True,206.4,0,0,0,0
0.231,08 10 00 07 F1 00 20,15,15,True,True,206.4,0,0,1,0
0.24,08 10 01 07 D2 01 20,13,13,True,True,206.4,1,0,2,1
0.25,08 10 00 07 D3 00 20,13,13,True,True,206.4,0,0,3,0
0.26,08 10 00 07 A4 00 20,10,10,True,True,206.4,0,0,4,0
0.271,08 10 00 07 B5 00 20,11,11,True,True,206.4,0,0,5,0
0.28,08 10 00 07 86 00 20,8,8,True,True,206.4,0,0,6,0
0.29,08 10 01 07 87 01 20,8,8,True,True,206.4,1,0,7,1
0.3,08 10 00 07 68 00 20,6,6,True,True,206.4,0,0,8,0
0.31,08 10 00 07 79 00 20,7,7,True,True,206.4,0,0,9,0
0.32,08 10 00 07 4A 00 20,4,4,True,True,206.4,0,0,10,0
0.33,08 10 00 07 5B 00 20,5,5,True,True,206.4,0,0,11,0
0.34,08 10 00 07 2C 00 20,2,2,True,True,206.4,0,0,12,0
0.35,08 10 00 07 3D 00 20,3,3,True,True,206.4,0,0,13,0
0.36,08 10 00 07 0E 00 20,0,0,True,True,206.4,0,0,14,0
0.37,08 10 00 07 1F 00 20,1,1,True,True,206.4,0,0,15,0
0.38,08 10 00 07 E0 00 20,14,14,True,True,206.4,0,0,0,0
0.391,08 10 00 07 F1 00 20,15,15,True,True,206.4,0,0,1,0
0.4,08 10 00 07 C2 00 20,12,12,True,True,206.4,0,0,2,0
0.41,08 10 00 07 D3 00 20,13,13,True,True,206.4,0,0,3,0
0.42,08 10 00 07 A4 00 20,10,10,True,True,206.4,0,0,4,0
0.43,08 10 00 07 B5 00 20,11,11,True,True,206.4,0,0,5,0
0.44,08 10 00 07 86 00 20,8,8,True,True,206.4,0,0,6,0
0.451,08 10 00 07 97 00 20,9,9,True,True,206.4,0,0,7,0
0.46,08 10 00 07 68 00 20,6,6,True,True,206.4,0,0,8,0
0.47,08 10 00 07 79 00 20,7,7,True,True,206.4,0,0,9,0
0.48,08 10 00 07 4A 00 20,4,4,True,True,206.4,0,0,10,0
0.49,08 10 00 07 5B 00 20,5,5,True,True,206.4,0,0,11,0
0.5,08 10 00 07 2C 00 20,2,2,True,True,206.4,0,0,12,0
0.51,08 10 00 07 3D 00 20,3,3,True,True,206.4,0,0,13,0
0.52,08 10 00 07 0E 00 20,0,0,True,True,206.4,0,0,14,0
0.53,08 10 00 07 1F 00 20,1,1,True,True,206.4,0,0,15,0
0.54,08 10 00 07 E0 00 20,14,14,True,True,206.4,0,0,0,0
0.55,08 10 00 07 F1 00 20,15,15,True,True,206.4,0,0,1,0
0.56,08 10 00 07 C2 00 20,12,12,True,True,206.4,0,0,2,0
0.57,08 10 00 07 D3 00 20,13,13,True,True,206.4,0,0,3,0
0.58,08 10 00 07 A4 00 20,10,10,True,True,206.4,0,0,4,0
0.59,08 10 00 07 B5 00 20,11,11,True,True,206.4,0,0,5,0
0.6,08 10 00 07 86 00 20,8,8,True,True,206.4,0,0,6,0
0.611,08 10 00 07 97 00 20,9,9,True,True,206.4,0,0,7,0
0.62,08 10 00 07 68 00 20,6,6,True,True,206.4,0,0,8,0
0.63,08 10 00 07 79 00 20,7,7,True,True,206.4,0,0,9,0
0.64,08 10 00 07 4A 00 20,4,4,True,True,206.4,0,0,10,0
0.65,08 10 00 07 5B 00 20,5,5,True,True,206.4,0,0,11,0
0.66,08 10 00 07 2C 00 20,2,2,True,True,206.4,0,0,12,0
0.67,08 10 00 07 3D 00 20,3,3,True,True,206.4,0,0,13,0
0.68,08 10 00 07 0E 00 20,0,0,True,True,206.4,0,0,14,0
0.69,08 10 00 07 1F 00 20,1,1,True,True,206.4,0,0,15,0
0.7,08 10 00 07 E0 00 20,14,14,True,True,206.4,0,0,0,0
0.71,08 10 00 07 F1 00 20,15,15,True,True,206.4,0,0,1,0
0.721,08 11 00 07 D2 00 20,13,13,True,True,206.5,0,0,2,0
0.73,08 12 03 07 C3 03 20,12,12,True,True,206.60000000000002,3,0,3,3
0.74,08 12 00 07 84 00 20,8,8,True,True,206.60000000000002,0,0,4,0
0.75,08 12 00 07 95 00 20,9,9,True,True,206.60000000000002,0,0,5,0
0.761,08 12 00 07 A6 00 20,10,10,True,True,206.60000000000002,0,0,6,0
0.771,08 12 00 07 B7 00 20,11,11,True,True,206.60000000000002,0,0,7,0
0.78,08 12 00 07 48 00 20,4,4,True,True,206.60000000000002,0,0,8,0
0.79,08 12 00 07 59 00 20,5,5,True,True,206.60000000000002,0,0,9,0
0.8,08 12 00 07 6A 00 20,6,6,True,True,206.60000000000002,0,0,10,0
0.81,08 12 00 07 7B 00 20,7,7,True,True,206.60000000000002,0,0,11,0
0.82,08 12 00 07 0C 00 20,0,0,True,True,206.60000000000002,0,0,12,0
0.83,08 12 00 07 1D 00 20,1,1,True,True,206.60000000000002,0,0,13,0
0.84,08 12 00 07 2E 00 20,2,2,True,True,206.60000000000002,0,0,14,0
0.85,08 12 00 07 3F 00 20,3,3,True,True,206.60000000000002,0,0,15,0
0.86,08 12 00 07 C0 00 20,12,12,True,True,206.60000000000002,0,0,0,0
0.87,08 12 00 07 D1 00 20,13,13,True,True,206.60000000000002,0,0,1,0
0.88,08 12 00 07 E2 00 20,14,14,True,True,206.60000000000002,0,0,2,0
0.891,08 12 00 07 F3 00 20,15,15,True,True,206.60000000000002,0,0,3,0
0.9,08 12 00 07 84 00 20,8,8,True,True,206.60000000000002,0,0,4,0
0.91,08 12 00 07 95 00 20,9,9,True,True,206.60000000000002,0,0,5,0
0.92,08 12 00 07 A6 00 20,10,10,True,True,206.60000000000002,0,0,6,0
0.93,08 12 00 07 B7 00 20,11,11,True,True,206.60000000000002,0,0,7,0
0.94,08 12 00 07 48 00 20,4,4,True,True,206.60000000000002,0,0,8,0
0.95,08 12 00 07 59 00 20,5,5,True,True,206.60000000000002,0,0,9,0
0.96,08 12 00 07 6A 00 20,6,6,True,True,206.60000000000002,0,0,10,0
0.97,08 12 00 87 FB 00 20,15,15,True,True,206.60000000000002,0,1,11,0
0.981,08 12 00 07 0C 00 20,0,0,True,True,206.60000000000002,0,0,12,0
0.99,08 12 00 07 1D 00 20,1,1,True,True,206.60000000000002,0,0,13,0
1.0,08 12 00 07 2E 00 20,2,2,True,True,206.60000000000002,0,0,14,0
1.011,08 12 00 07 3F 00 20,3,3,True,True,206.60000000000002,0,0,15,0
1.02,08 12 00 07 C0 00 20,12,12,True,True,206.60000000000002,0,0,0,0
1.03,08 12 00 07 D1 00 20,13,13,True,True,206.60000000000002,0,0,1,0
1.04,08 12 00 87 62 00 20,6,6,True,True,206.60000000000002,0,1,2,0
1.05,08 12 00 07 F3 00 20,15,15,True,True,206.60000000000002,0,0,3,0
1.06,08 12 00 07 84 00 20,8,8,True,True,206.60000000000002,0,0,4,0
1.07,08 12 00 07 95 00 20,9,9,True,True,206.60000000000002,0,0,5,0
1.08,08 12 00 87 26 00 20,2,2,True,True,206.60000000000002,0,1,6,0
1.09,08 12 00 07 B7 00 20,11,11,True,True,206.60000000000002,0,0,7,0
1.1,08 12 00 07 48 00 20,4,4,True,True,206.60000000000002,0,0,8,0
1.11,08 12 00 87 D9 00 20,13,13,True,True,206.60000000000002,0,1,9,0
1.12,08 12 00 07 6A 00 20,6,6,True,True,206.60000000000002,0,0,10,0
1.13,08 12 00 07 7B 00 20,7,7,True,True,206.60000000000002,0,0,11,0
1.14,08 12 00 87 8C 00 20,8,8,True,True,206.60000000000002,0,1,12,0
1.15,08 12 00 07 1D 00 20,1,1,True,True,206.60000000000002,0,0,13,0
1.16,08 12 00 07 2E 00 20,2,2,True,True,206.60000000000002,0,0,14,0
1.17,08 12 00 87 BF 00 20,11,11,True,True,206.60000000000002,0,1,15,0
1.18,08 12 00 07 C0 00 20,12,12,True,True,206.60000000000002,0,0,0,0
1.19,08 12 00 07 D1 00 20,13,13,True,True,206.60000000000002,0,0,1,0
1.2,08 12 00 07 E2 00 20,14,14,True,True,206.60000000000002,0,0,2,0
1.21,08 12 00 07 F3 00 20,15,15,True,True,206.60000000000002,0,0,3,0
1.221,08 12 00 07 84 00 20,8,8,True,True,206.60000000000002,0,0,4,0
1.23,08 12 00 07 95 00 20,9,9,True,True,206.60000000000002,0,0,5,0
1.24,08 12 00 07 A6 00 20,10,10,True,True,206.60000000000002,0,0,6,0
1.25,08 12 00 07 B7 00 20,11,11,True,True,206.60000000000002,0,0,7,0
1.26,08 12 00 07 48 00 20,4,4,True,True,206.60000000000002,0,0,8,0
1.27,08 12 00 07 59 00 20,5,5,True,True,206.60000000000002,0,0,9,0
1.28,08 12 00 07 6A 00 20,6,6,True,True,206.60000000000002,0,0,10,0
1.29,08 12 00 87 FB 00 20,15,15,True,True,206.60000000000002,0,1,11,0
1.3,08 12 00 07 0C 00 20,0,0,True,True,206.60000000000002,0,0,12,0
1.311,08 12 00 07 1D 00 20,1,1,True,True,206.60000000000002,0,0,13,0
1.321,08 12 00 07 2E 00 20,2,2,True,True,206.60000000000002,0,0,14,0
1.33,08 12 00 87 BF 00 20,11,11,True,True,206.60000000000002,0,1,15,0
1.34,08 12 00 07 C0 00 20,12,12,True,True,206.60000000000002,0,0,0,0
1.351,08 12 00 07 D1 00 20,13,13,True,True,206.60000000000002,0,0,1,0
1.36,08 12 00 87 62 00 20,6,6,True,True,206.60000000000002,0,1,2,0
1.37,08 12 00 07 F3 00 20,15,15,True,True,206.60000000000002,0,0,3,0
1.38,08 12 01 07 94 01 20,9,9,True,True,206.60000000000002,1,0,4,1
1.39,08 13 02 07 A5 02 20,10,10,True,True,206.70000000000002,2,0,5,2
1.4,08 15 04 07 96 04 20,9,9,True,True,206.9,4,0,6,4
1.41,08 18 07 07 67 07 20,6,6,True,True,207.20000000000002,7,0,7,7
1.42,08 1C 09 07 38 09 20,3,3,True,True,207.60000000000002,9,0,8,9
1.43,08 20 0A 07 E9 0A 20,14,14,True,True,208.0,10,0,9,10
1.44,08 25 0C 07 EA 0C 20,14,14,True,True,208.5,12,0,10,12
1.45,08 2B 0E 07 3B 0E 20,3,3,True,True,209.10000000000002,14,0,11,14
1.46,08 31 0E 07 FC 0E 20,15,15,True,True,209.70000000000002,14,0,12,14
1.47,08 38 10 07 8D 10 20,8,8,True,True,210.4,16,0,13,16
1.48,08 3E 11 07 CE 11 20,12,12,True,True,211.0,17,0,14,17
1.49,08 46 12 07 1F 12 20,1,1,True,True,211.8,18,0,15,18
1.5,08 4D 13 07 40 13 20,4,4,True,True,212.5,19,0,0,19
1.51,08 55 13 07 C1 13 20,12,12,True,True,213.3,19,0,1,19
1.521,08 5C 13 07 62 13 20,6,6,True,True,214.0,19,0,2,19
1.53,08 64 13 07 C3 13 20,12,12,True,True,214.8,19,0,3,19
1.54,08 6D 15 07 44 15 20,4,4,True,True,215.70000000000002,21,0,4,21
1.55,08 75 16 07 F5 16 20,15,15,True,True,216.5,22,0,5,22
1.56,08 7E 14 07 56 14 20,5,5,True,True,217.4,20,0,6,20
1.57,08 85 13 07 77 13 20,7,7,True,True,218.10000000000002,19,0,7,19
1.58,08 8D 13 07 08 13 20,0,0,True,True,218.9,19,0,8,19
1.59,08 95 13 07 89 13 20,8,8,True,True,219.70000000000002,19,0,9,19
1.6,08 9C 13 07 2A 13 20,2,2,True,True,220.4,19,0,10,19
1.61,08 A4 13 07 8B 13 20,8,8,True,True,221.20000000000002,19,0,11,19
1.62,08 AB 13 07 0C 13 20,0,0,True,True,221.9,19,0,12,19
1.63,08 B3 12 07 9D 12 20,9,9,True,True,222.70000000000002,18,0,13,18
1.64,08 BA 12 07 3E 12 20,3,3,True,True,223.4,18,0,14,18
1.651,08 C1 12 07 EF 12 20,14,14,True,True,224.10000000000002,18,0,15,18
1.66,08 C8 12 07 80 12 20,8,8,True,True,224.8,18,0,0,18
1.671,08 CF 11 07 D1 11 20,13,13,True,True,225.5,17,0,1,17
1.68,08 D6 11 07 62 11 20,6,6,True,True,226.20000000000002,17,0,2,17
1.69,08 DC 11 07 D3 11 20,13,13,True,True,226.8,17,0,3,17
1.701,08 E3 10 07 74 10 20,7,7,True,True,227.5,16,0,4,16
1.711,08 EA 11 07 E5 11 20,14,14,True,True,228.20000000000002,17,0,5,17
1.72,08 F0 11 07 66 11 20,6,6,True,True,228.8,17,0,6,17
1.73,08 F7 10 07 17 10 20,1,1,True,True,229.5,16,0,7,16
1.74,08 FE 11 07 68 11 20,6,6,True,True,230.20000000000002,17,0,8,17
1.75,09 04 11 07 39 11 20,3,3,True,True,230.8,17,0,9,17
1.76,09 0B 11 07 FA 11 20,15,15,True,True,231.5,17,0,10,17
1.77,09 12 11 07 6B 11 20,6,6,True,True,232.20000000000002,17,0,11,17
1.78,09 18 11 07 BC 11 20,11,11,True,True,232.8,17,0,12,17
1.791,09 1F 11 07 DD 11 20,13,13,True,True,233.5,17,0,13,17
1.8,09 26 11 07 4E 11 20,4,4,True,True,234.20000000000002,17,0,14,17
1.81,09 2D 11 07 EF 11 20,14,14,True,True,234.9,17,0,15,17
1.821,09 34 11 07 90 11 20,9,9,True,True,235.60000000000002,17,0,0,17
1.83,09 3B 11 07 71 11 20,7,7,True,True,236.3,17,0,1,17
1.84,09 42 12 07 92 12 20,9,9,True,True,237.0,18,0,2,18
1.851,09 49 11 07 03 11 20,0,0,True,True,237.70000000000002,17,0,3,17
1.86,09 4F 11 07 14 11 20,1,1,True,True,238.3,17,0,4,17
1.87,09 56 11 07 85 11 20,8,8,True,True,239.0,17,0,5,17
1.88,09 5D 11 07 06 11 20,0,0,True,True,239.70000000000002,17,0,6,17
1.89,09 64 11 07 B7 11 20,11,11,True,True,240.4,17,0,7,17
1.901,09 6B 11 07 B8 11 20,11,11,True,True,241.10000000000002,17,0,8,17
1.91,09 72 11 07 29 11 20,2,2,True,True,241.8,17,0,9,17
1.92,09 78 11 07 BA 11 20,11,11,True,True,242.4,17,0,10,17
1.931,09 7F 11 07 DB 11 20,13,13,True,True,243.10000000000002,17,0,11,17
1.94,09 85 11 07 FC 11 20,15,15,True,True,243.70000000000002,17,0,12,17
1.95,09 8C 10 07 6D 10 20,6,6,True,True,244.4,16,0,13,16
1.96,09 92 0F 07 4E 0F 20,4,4,True,True,245.0,15,0,14,15
1.97,09 98 0F 07 FF 0F 20,15,15,True,True,245.60000000000002,15,0,15,15
1.981,09 9E 0F 07 60 0F 20,6,6,True,True,246.20000000000002,15,0,0,15
1.99,09 A4 0F 07 E1 0F 20,14,14,True,True,246.8,15,0,1,15
2.0,09 AA 0F 07 32 0F 20,3,3,True,True,247.4,15,0,2,15
2.01,09 B0 0F 07 93 0F 20,9,9,True,True,248.0,15,0,3,15
2.021,09 B6 0E 07 94 0E 20,9,9,True,True,248.60000000000002,14,0,4,14
2.03,09 BB 0E 07 55 0E 20,5,5,True,True,249.10000000000002,14,0,5,14
2.04,09 C1 0E 07 B6 0E 20,11,11,True,True,249.70000000000002,14,0,6,14
2.05,09 C6 0E 07 D7 0E 20,13,13,True,True,250.20000000000002,14,0,7,14
2.06,09 CC 0D 07 B8 0D 20,11,11,True,True,250.8,13,0,8,13
2.07,09 D1 0E 07 59 0E 20,5,5,True,True,251.3,14,0,9,14
2.08,09 D6 0D 07 2A 0D 20,2,2,True,True,251.8,13,0,10,13
2.091,09 DB 0D 07 EB 0D 20,14,14,True,True,252.3,13,0,11,13
2.1,09 E1 0D 07 0C 0D 20,0,0,True,True,252.9,13,0,12,13
2.11,09 E6 0D 07 6D 0D 20,6,6,True,True,253.4,13,0,13,13
2.12,09 EB 0D 07 8E 0D 20,8,8,True,True,253.9,13,0,14,13
2.131,09 F0 0D 07 3F 0D 20,3,3,True,True,254.4,13,0,15,13
2.14,09 F6 0E 07 90 0E 20,9,9,True,True,255.0,14,0,0,14
2.15,09 FB 0D 07 61 0D 20,6,6,True,True,255.5,13,0,1,13
2.16,0A 00 0D 07 22 0D 20,2,2,True,True,256.0,13,0,2,13
2.171,0A 06 0E 07 63 0E 20,6,6,True,True,256.6,14,0,3,14
2.18,0A 0C 0E 07 B4 0E 20,11,11,True,True,257.2,14,0,4,14
2.19,0A 11 0E 07 65 0E 20,6,6,True,True,257.7,14,0,5,14
2.2,0A 17 0E 07 36 0E 20,3,3,True,True,258.3,14,0,6,14
2.21,0A 1D 0E 07 87 0E 20,8,8,True,True,258.90000000000003,14,0,7,14
2.22,0A 22 0E 07 B8 0E 20,11,11,True,True,259.40000000000003,14,0,8,14
2.23,0A 28 0F 07 19 0F 20,1,1,True,True,260.0,15,0,9,15
2.24,0A 2F 0F 07 5A 0F 20,5,5,True,True,260.7,15,0,10,15
2.25,0A 35 10 07 1B 10 20,1,1,True,True,261.3,16,0,11,16
2.26,0A 3C 11 07 EC 11 20,14,14,True,True,262.0,17,0,12,17
2.27,0A 43 11 07 7D 11 20,7,7,True,True,262.7,17,0,13,17
2.281,0A 4A 12 07 EE 12 20,14,14,True,True,263.40000000000003,18,0,14,18
2.29,0A 51 13 07 4F 13 20,4,4,True,True,264.1,19,0,15,19
2.3,0A 59 13 07 30 13 20,3,3,True,True,264.90000000000003,19,0,0,19
2.31,0A 61 14 07 E1 14 20,14,14,True,True,265.7,20,0,1,20
2.32,0A 69 14 07 52 14 20,5,5,True,True,266.5,20,0,2,20
2.33,0A 72 15 07 F3 15 20,15,15,True,True,267.40000000000003,21,0,3,21
2.34,0A 7A 16 07 34 16 20,3,3,True,True,268.2,22,0,4,22
2.35,0A 83 16 07 45 16 20,4,4,True,True,269.1,22,0,5,22
2.36,0A 8D 16 07 96 16 20,9,9,True,True,270.1,22,0,6,22
2.37,0A 96 18 07 C7 18 20,12,12,True,True,271.0,24,0,7,24
2.38,0A 9F 18 07 A8 18 20,10,10,True,True,271.90000000000003,24,0,8,24
2.39,0A A9 18 07 E9 18 20,14,14,True,True,272.90000000000003,24,0,9,24
2.4,0A B3 19 07 7A 19 20,7,7,True,True,273.90000000000003,25,0,10,25
2.411,0A BD 19 07 8B 19 20,8,8,True,True,274.90000000000003,25,0,11,25
2.421,0A C7 19 07 2C 19 20,2,2,True,True,275.90000000000003,25,0,12,25
2.43,0A D2 1A 07 4D 1A 20,4,4,True,True,277.0,26,0,13,26
2.44,0A DD 1B 07 9E 1B 20,9,9,True,True,278.1,27,0,14,27
2.451,0A E9 1D 07 9F 1D 20,9,9,True,True,279.3,29,0,15,29
2.46,0A F5 1E 07 80 1E 20,8,8,True,True,280.5,30,0,0,30
2.47,0B 00 1D 07 11 1D 20,1,1,True,True,281.6,29,0,1,29
2.48,0B 0C 1D 07 E2 1D 20,14,14,True,True,282.8,29,0,2,29
2.49,0B 18 1E 07 93 1E 20,9,9,True,True,284.0,30,0,3,30
2.5,0B 25 1F 07 14 1F 20,1,1,True,True,285.3,31,0,4,31
2.511,0B 31 20 07 95 20 20,9,9,True,True,286.5,32,0,5,32
2.521,0B 3F 21 07 56 21 20,5,5,True,True,287.90000000000003,33,0,6,33
2.53,0B 4C 21 07 07 21 20,0,0,True,True,289.2,33,0,7,33
2.54,0B 59 21 07 B8 21 20,11,11,True,True,290.5,33,0,8,33
2.551,0B 66 21 07 69 21 20,6,6,True,True,291.8,33,0,9,33
2.56,0B 74 22 07 5A 22 20,5,5,True,True,293.2,34,0,10,34
2.57,0B 83 24 07 AB 24 20,10,10,True,True,294.7,36,0,11,36
2.581,0B 92 25 07 CC 25 20,12,12,True,True,296.2,37,0,12,37
2.59,0B A1 25 07 DD 25 20,13,13,True,True,297.7,37,0,13,37
2.6,0B B0 26 07 DE 26 20,13,13,True,True,299.2,38,0,14,38
2.611,0B C0 27 07 AF 27 20,10,10,True,True,300.8,39,0,15,39
2.621,0B D0 28 07 B0 28 20,11,11,True,True,302.40000000000003,40,0,0,40
2.63,0B E0 29 07 81 29 20,8,8,True,True,304.0,41,0,1,41
2.64,0B F1 2A 07 82 2A 20,8,8,True,True,305.7,42,0,2,42
2.651,0C 02 2A 07 23 2A 20,2,2,True,True,307.40000000000003,42,0,3,42
2.66,0C 14 2B 07 34 2B 20,3,3,True,True,309.20000000000005,43,0,4,43
2.67,0C 25 2B 07 05 2B 20,0,0,True,True,310.90000000000003,43,0,5,43
2.68,0C 36 2B 07 16 2B 20,1,1,True,True,312.6,43,0,6,43
2.69,0C 47 2B 07 67 2B 20,6,6,True,True,314.3,43,0,7,43
2.701,0C 58 2B 07 78 2B 20,7,7,True,True,316.0,43,0,8,43
2.71,0C 6A 2C 07 09 2C 20,0,0,True,True,317.8,44,0,9,44
2.72,0C 7B 2B 07 4A 2B 20,4,4,True,True,319.5,43,0,10,43
2.73,0C 8D 2C 07 BB 2C 20,11,11,True,True,321.3,44,0,11,44
2.741,0C 9F 2E 07 DC 2E 20,13,13,True,True,323.1,46,0,12,46
2.75,0C B1 2E 07 0D 2E 20,0,0,True,True,324.90000000000003,46,0,13,46
2.76,0C C4 2E 07 1E 2E 20,1,1,True,True,326.8,46,0,14,46
2.77,0C D6 2E 07 3F 2E 20,3,3,True,True,328.6,46,0,15,46
2.78,0C E9 2E 07 00 2E 20,0,0,True,True,330.5,46,0,0,46
2.79,0C FB 2F 07 31 2F 20,3,3,True,True,332.3,47,0,1,47
2.8,0D 0E 2F 07 B2 2F 20,11,11,True,True,334.20000000000005,47,0,2,47
2.81,0D 21 30 07 93 30 20,9,9,True,True,336.1,48,0,3,48
2.82,0D 35 31 07 A4 31 20,10,10,True,True,338.1,49,0,4,49
2.84,0D 49 31 07 05 31 20,0,0,True,True,340.1,49,0,5,49
2.84,0D 5C 32 07 46 32 20,4,4,True,True,342.0,50,0,6,50
2.85,0D 71 33 07 B7 33 20,11,11,True,True,344.1,51,0,7,51
2.861,0D 86 33 07 C8 33 20,12,12,True,True,346.20000000000005,51,0,8,51
2.87,0D 9A 34 07 79 34 20,7,7,True,True,348.20000000000005,52,0,9,52
2.88,0D AF 34 07 2A 34 20,2,2,True,True,350.3,52,0,10,52
2.891,0D C4 35 07 FB 35 20,15,15,True,True,352.40000000000003,53,0,11,53
2.9,0D DA 36 07 4C 36 20,4,4,True,True,354.6,54,0,12,54
2.91,0D EF 35 07 0D 35 20,0,0,True,True,356.70000000000005,53,0,13,53
2.92,0E 05 35 07 4E 35 20,4,4,True,True,358.90000000000003,53,0,14,53
2.93,0E 19 34 07 9F 34 20,9,9,True,True,360.90000000000003,52,0,15,52
2.94,0E 2D 33 07 60 33 20,6,6,True,True,362.90000000000003,51,0,0,51
2.95,0E 41 32 07 C1 32 20,12,12,True,True,364.90000000000003,50,0,1,50
2.96,0E 54 31 07 82 31 20,8,8,True,True,366.8,49,0,2,49
2.97,0E 67 30 07 83 30 20,8,8,True,True,368.70000000000005,48,0,3,48
2.98,0E 7A 2F 07 D4 2F 20,13,13,True,True,370.6,47,0,4,47
3.0,0E 8D 2E 07 55 2E 20,5,5,True,True,372.5,46,0,5,46
3.0,0E 9F 2E 07 56 2E 20,5,5,True,True,374.3,46,0,6,46
3.01,0E B1 2D 07 B7 2D 20,11,11,True,True,376.1,45,0,7,45
3.02,0E C2 2D 07 08 2D 20,0,0,True,True,377.8,45,0,8,45
3.03,0E D4 2C 07 79 2C 20,7,7,True,True,379.6,44,0,9,44
3.041,0E E5 2C 07 6A 2C 20,6,6,True,True,381.3,44,0,10,44
3.05,0E F6 2B 07 2B 2B 20,2,2,True,True,383.0,43,0,11,43
3.06,0F 07 2A 07 BC 2A 20,11,11,True,True,384.70000000000005,42,0,12,42
3.08,0F 18 2A 07 4D 2A 20,4,4,True,True,386.40000000000003,42,0,13,42
3.08,0F 28 29 07 7E 29 20,7,7,True,True,388.0,41,0,14,41
3.09,0F 39 2A 07 5F 2A 20,5,5,True,True,389.70000000000005,42,0,15,42
3.1,0F 49 29 07 E0 29 20,14,14,True,True,391.3,41,0,0,41
3.11,0F 5A 2A 07 E1 2A 20,14,14,True,True,393.0,42,0,1,42
3.13,0F 6B 2B 07 E2 2B 20,14,14,True,True,394.70000000000005,43,0,2,43
3.13,0F 7C 2A 07 83 2A 20,8,8,True,True,396.40000000000003,42,0,3,42
3.14,0F 8D 2B 07 04 2B 20,0,0,True,True,398.1,43,0,4,43
3.15,0F 9F 2C 07 55 2C 20,5,5,True,True,399.90000000000003,44,0,5,44
3.161,0F B0 2C 07 B6 2C 20,11,11,True,True,401.6,44,0,6,44
3.17,0F C2 2C 07 F7 2C 20,15,15,True,True,403.40000000000003,44,0,7,44
3.181,0F D3 2C 07 08 2C 20,0,0,True,True,405.1,44,0,8,44
3.19,0F E5 2C 07 49 2C 20,4,4,True,True,406.90000000000003,44,0,9,44
3.2,0F F7 2D 07 5A 2D 20,5,5,True,True,408.70000000000005,45,0,10,45
3.211,10 09 2D 07 BB 2D 20,11,11,True,True,410.5,45,0,11,45
3.221,10 1C 2E 07 BC 2E 20,11,11,True,True,412.40000000000003,46,0,12,46
3.23,10 2E 2E 07 BD 2E 20,11,11,True,True,414.20000000000005,46,0,13,46
3.24,10 41 2F 07 0E 2F 20,0,0,True,True,416.1,47,0,14,47
3.251,10 54 2F 07 5F 2F 20,5,5,True,True,418.0,47,0,15,47
3.26,10 66 2E 07 A0 2E 20,10,10,True,True,419.8,46,0,0,46
3.27,10 78 2E 07 41 2E 20,4,4,True,True,421.6,46,0,1,46
3.28,10 8B 2E 07 B2 2E 20,11,11,True,True,423.5,46,0,2,46
3.29,10 9D 2D 07 E3 2D 20,14,14,True,True,425.3,45,0,3,45
3.3,10 AE 2C 07 84 2C 20,8,8,True,True,427.0,44,0,4,44
3.31,10 BF 2B 07 E5 2B 20,14,14,True,True,428.70000000000005,43,0,5,43
3.32,10 CF 29 07 86 29 20,8,8,True,True,430.3,41,0,6,41
3.33,10 DF 28 07 97 28 20,9,9,True,True,431.90000000000003,40,0,7,40
3.341,10 ED 25 07 A8 25 20,10,10,True,True,433.3,37,0,8,37
3.35,10 FC 24 07 A9 24 20,10,10,True,True,434.8,36,0,9,36
